"비경취업희망여부","비경취업가능성여부","기타활동사항_4주내비구직사유코드","기타활동사항_지난1년내구직활동유무","조사년월","연령5세단위코드","가중값","경제활동상태코드"
1,1,01,1,202109,05,0001778996,3
1,1,01,1,202109,05,0001819826,3
1,1,01,1,202109,05,0001925655,3
1,1,01,1,202109,06,0000434603,3
1,1,01,1,202109,06,0000801226,3
1,1,01,1,202109,06,0001125780,3
1,1,01,1,202109,07,0000451763,3
1,1,01,1,202109,07,0000661315,3
1,1,01,1,202109,07,0000715327,3
1,1,01,1,202109,07,0000771877,3
1,1,01,1,202109,07,0001262949,3
1,1,01,1,202109,07,0001557581,3
1,1,01,1,202109,08,0000111380,3
1,1,01,1,202109,08,0000536011,3
1,1,01,1,202109,09,0000387733,3
1,1,01,1,202109,09,0000866521,3
1,1,01,1,202109,09,0001306651,3
1,1,01,1,202109,09,0001306651,3
1,1,01,1,202109,09,0001607284,3
1,1,01,1,202109,10,0000496296,3
1,1,01,1,202109,10,0000706937,3
1,1,01,1,202109,11,0000377242,3
1,1,01,1,202109,11,0000508595,3
1,1,01,1,202109,11,0000613412,3
1,1,01,1,202109,11,0001109517,3
1,1,01,1,202110,02,0000514384,3
1,1,01,1,202110,02,0000523012,3
1,1,01,1,202110,02,0000532033,3
1,1,01,1,202110,02,0000788875,3
1,1,01,1,202110,02,0000788875,3
1,1,01,1,202110,02,0000815484,3
1,1,01,1,202110,02,0001454897,3
1,1,01,1,202110,02,0001490428,3
1,1,01,1,202110,02,0001846830,3
1,1,01,1,202110,03,0000528573,3
1,1,01,1,202110,03,0000528573,3
1,1,01,1,202110,03,0000541519,3
1,1,01,1,202110,03,0000572391,3
1,1,01,1,202110,03,0000614035,3
1,1,01,1,202110,03,0000675912,3
1,1,01,1,202110,03,0000703021,3
1,1,01,1,202110,03,0000703021,3
1,1,01,1,202110,03,0000703021,3
1,1,01,1,202110,03,0000711694,3
1,1,01,1,202110,03,0000721796,3
1,1,01,1,202110,03,0000792423,3
1,1,01,1,202110,03,0000817464,3
1,1,01,1,202110,03,0000817464,3
1,1,01,1,202110,03,0000817464,3
1,1,01,1,202110,03,0000855289,3
1,1,01,1,202110,03,0000855289,3
1,1,01,1,202110,03,0000855289,3
1,1,01,1,202110,03,0001175846,3
1,1,01,1,202110,03,0001329683,3
1,1,01,1,202110,03,0001449032,3
1,1,01,1,202110,03,0001449032,3
1,1,01,1,202110,03,0001685765,3
1,1,01,1,202110,03,0001885520,3
1,1,01,1,202110,03,0001885520,3
1,1,01,1,202110,03,0001902223,3
1,1,01,1,202110,04,0000534082,3
1,1,01,1,202110,04,0000556354,3
1,1,01,1,202110,04,0000850177,3
1,1,01,1,202110,04,0001663271,3
1,1,01,1,202110,04,0001663271,3
1,1,01,1,202110,05,0000579340,3
1,1,01,1,202110,05,0000609221,3
1,1,01,1,202110,05,0000651138,3
1,1,01,1,202110,05,0000651138,3
1,1,01,1,202110,05,0000764428,3
1,1,01,1,202110,05,0001139525,3
1,1,01,1,202110,05,0001373006,3
1,1,01,1,202110,05,0001731075,3
1,1,01,1,202110,05,0001766822,3
1,1,01,1,202110,05,0002069152,3
1,1,01,1,202110,06,0000772563,3
1,1,01,1,202110,06,0000786983,3
1,1,01,1,202110,06,0001096499,3
1,1,01,1,202110,07,0000446846,3
1,1,01,1,202110,07,0000482586,3
1,1,01,1,202110,07,0000615502,3
1,1,01,1,202110,07,0000687722,3
1,1,01,1,202110,07,0000803980,3
1,1,01,1,202110,07,0001237035,3
1,1,01,1,202110,07,0001549352,3
1,1,01,1,202110,08,0000253361,3
1,1,01,1,202110,08,0000535500,3
1,1,01,1,202110,09,0000399264,3
1,1,01,1,202110,09,0001323337,3
1,1,01,1,202110,09,0001323337,3
1,1,01,1,202110,09,0001615884,3
1,1,01,1,202110,10,0000522597,3
1,1,01,1,202110,10,0000728653,3
1,1,01,1,202110,11,0000379653,3
1,1,01,1,202110,11,0000502245,3
1,1,01,1,202110,11,0000620203,3
1,1,01,1,202110,11,0000714908,3
1,1,01,1,202111,02,0000319230,3
1,1,01,1,202111,02,0000479214,3
1,1,01,1,202111,02,0000508090,3
1,1,01,1,202111,02,0000510917,3
1,1,01,1,202111,02,0000512597,3
1,1,01,1,202111,02,0000548319,3
1,1,01,1,202111,02,0000738391,3
1,1,01,1,202111,02,0000738391,3
1,1,01,1,202111,02,0001470496,3
1,1,01,1,202111,02,0001537856,3
1,1,01,1,202111,03,0000521028,3
1,1,01,1,202111,03,0000521028,3
1,1,01,1,202111,03,0000536482,3
1,1,01,1,202111,03,0000650828,3
1,1,01,1,202111,03,0000679115,3
1,1,01,1,202111,03,0000679115,3
1,1,01,1,202111,03,0000681341,3
1,1,01,1,202111,03,0000681341,3
1,1,01,1,202111,03,0000681341,3
1,1,01,1,202111,03,0000695751,3
1,1,01,1,202111,03,0000736424,3
1,1,01,1,202111,03,0000736424,3
1,1,01,1,202111,03,0000779774,3
1,1,01,1,202111,03,0000779774,3
1,1,01,1,202111,03,0000809882,3
1,1,01,1,202111,03,0000871254,3
1,1,01,1,202111,03,0000871254,3
1,1,01,1,202111,03,0000871254,3
1,1,01,1,202111,03,0001263049,3
1,1,01,1,202111,03,0001499907,3
1,1,01,1,202111,03,0001759153,3
1,1,01,1,202111,03,0001870223,3
1,1,01,1,202111,03,0001870223,3
1,1,01,1,202111,03,0001870223,3
1,1,01,1,202111,04,0000863087,3
1,1,01,1,202111,04,0001668667,3
1,1,01,1,202111,05,0000563733,3
1,1,01,1,202111,05,0000590607,3
1,1,01,1,202111,05,0000639553,3
1,1,01,1,202111,05,0000639553,3
1,1,01,1,202111,05,0000755362,3
1,1,01,1,202111,05,0001170376,3
1,1,01,1,202111,05,0001551912,3
1,1,01,1,202111,05,0001732788,3
1,1,01,1,202111,05,0001762476,3
1,1,01,1,202111,05,0002237547,3
1,1,01,1,202111,06,0000986632,3
1,1,01,1,202111,07,0000477887,3
1,1,01,1,202111,07,0000623366,3
1,1,01,1,202111,07,0000704205,3
1,1,01,1,202111,07,0000781389,3
1,1,01,1,202111,07,0000796164,3
1,1,01,1,202111,07,0001265008,3
1,1,01,1,202111,07,0001565726,3
1,1,01,1,202111,08,0000279272,3
1,1,01,1,202111,08,0000493050,3
1,1,01,1,202111,09,0000392967,3
1,1,01,1,202111,09,0001350333,3
1,1,01,1,202111,09,0001350333,3
1,1,01,1,202111,09,0001630571,3
1,1,01,1,202111,10,0000751785,3
1,1,01,1,202111,11,0000337783,3
1,1,01,1,202111,11,0000487345,3
1,1,01,1,202111,11,0000693457,3
1,1,01,1,202112,02,0000499245,3
1,1,01,1,202112,02,0000513624,3
1,1,01,1,202112,02,0000517846,3
1,1,01,1,202112,02,0000577266,3
1,1,01,1,202112,02,0000729564,3
1,1,01,1,202112,02,0000729564,3
1,1,01,1,202112,02,0001494838,3
1,1,01,1,202112,03,0000505352,3
1,1,01,1,202112,03,0000505352,3
1,1,01,1,202112,03,0000524767,3
1,1,01,1,202112,03,0000557779,3
1,1,01,1,202112,03,0000557779,3
1,1,01,1,202112,03,0000650778,3
1,1,01,1,202112,03,0000650778,3
1,1,01,1,202112,03,0000650778,3
1,1,01,1,202112,03,0000656067,3
1,1,01,1,202112,03,0000662807,3
1,1,01,1,202112,03,0000662807,3
1,1,01,1,202112,03,0000675859,3
1,1,01,1,202112,03,0000686115,3
1,1,01,1,202112,03,0000686115,3
1,1,01,1,202112,03,0000745352,3
1,1,01,1,202112,03,0000745352,3
1,1,01,1,202112,03,0000745352,3
1,1,01,1,202112,03,0000745352,3
1,1,01,1,202112,03,0000775750,3
1,1,01,1,202112,03,0000775750,3
1,1,01,1,202112,03,0000801385,3
1,1,01,1,202112,03,0000878573,3
1,1,01,1,202112,03,0000878573,3
1,1,01,1,202112,03,0000878573,3
1,1,01,1,202112,03,0001328833,3
1,1,01,1,202112,03,0001496480,3
1,1,01,1,202112,03,0001780759,3
1,1,01,1,202112,03,0001886107,3
1,1,01,1,202112,03,0001886107,3
1,1,01,1,202112,04,0000532673,3
1,1,01,1,202112,04,0000852963,3
1,1,01,1,202112,04,0001563110,3
1,1,01,1,202112,05,0000548736,3
1,1,01,1,202112,05,0000618097,3
1,1,01,1,202112,05,0000628244,3
1,1,01,1,202112,05,0000628244,3
1,1,01,1,202112,05,0000761892,3
1,1,01,1,202112,05,0001035007,3
1,1,01,1,202112,05,0001247999,3
1,1,01,1,202112,05,0001543164,3
1,1,01,1,202112,05,0002296405,3
1,1,01,1,202112,06,0000215474,3
1,1,01,1,202112,06,0000469588,3
1,1,01,1,202112,06,0001292721,3
1,1,01,1,202112,06,0001523150,3
1,1,01,1,202112,06,0001620417,3
1,1,01,1,202112,07,0000726957,3
1,1,01,1,202112,07,0000730769,3
1,1,01,1,202112,07,0000754736,3
1,1,01,1,202112,07,0001603188,3
1,1,01,1,202112,08,0000291000,3
1,1,01,1,202112,08,0000825290,3
1,1,01,1,202112,09,0000414479,3
1,1,01,1,202112,09,0000451087,3
1,1,01,1,202112,09,0001358172,3
1,1,01,1,202112,09,0001639338,3
1,1,01,1,202112,10,0000095747,3
1,1,01,1,202112,10,0000731729,3
1,1,01,1,202112,11,0000310036,3
1,1,01,1,202112,11,0000379037,3
1,1,01,1,202112,11,0000425152,3
1,1,01,1,202112,11,0000469450,3
1,1,01,1,202112,11,0000679466,3
1,1,01,2,202101,01,0000383367,3
1,1,01,2,202101,01,0000385336,3
1,1,01,2,202101,01,0000641044,3
1,1,01,2,202101,01,0001132802,3
1,1,01,2,202101,02,0000125056,3
1,1,01,2,202101,02,0000344379,3
1,1,01,2,202101,02,0000415750,3
1,1,01,2,202101,02,0000448895,3
1,1,01,2,202101,02,0000508058,3
1,1,01,2,202101,02,0000508058,3
1,1,01,2,202101,02,0000508058,3
1,1,01,2,202101,02,0000541328,3
1,1,01,2,202101,02,0000590015,3
1,1,01,2,202101,02,0000648818,3
1,1,01,2,202101,02,0000693230,3
1,1,01,2,202101,02,0000693230,3
1,1,01,2,202101,02,0000693230,3
1,1,01,2,202101,02,0000720383,3
1,1,01,2,202101,02,0000897949,3
1,1,01,2,202101,02,0000899602,3
1,1,01,2,202101,02,0000913643,3
1,1,01,2,202101,02,0000913643,3
1,1,01,2,202101,02,0001550118,3
1,1,01,2,202101,02,0001555115,3
1,1,01,2,202101,02,0001555115,3
1,1,01,2,202101,02,0001801422,3
1,1,01,2,202101,03,0000360889,3
1,1,01,2,202101,03,0000436233,3
1,1,01,2,202101,03,0000490455,3
1,1,01,2,202101,03,0000513079,3
1,1,01,2,202101,03,0000598147,3
1,1,01,2,202101,03,0000598147,3
1,1,01,2,202101,03,0000603136,3
1,1,01,2,202101,03,0000603136,3
1,1,01,2,202101,03,0000677852,3
1,1,01,2,202101,03,0000677852,3
1,1,01,2,202101,03,0000677852,3
1,1,01,2,202101,03,0000677852,3
1,1,01,2,202101,03,0000720130,3
1,1,01,2,202101,03,0000720130,3
1,1,01,2,202101,03,0000720130,3
1,1,01,2,202101,03,0000720130,3
1,1,01,2,202101,03,0000720130,3
1,1,01,2,202101,03,0000720747,3
1,1,01,2,202101,03,0000720747,3
1,1,01,2,202101,03,0000722685,3
1,1,01,2,202101,03,0000722685,3
1,1,01,2,202101,03,0000722685,3
1,1,01,2,202101,03,0000730619,3
1,1,01,2,202101,03,0000764757,3
1,1,01,2,202101,03,0000828528,3
1,1,01,2,202101,03,0000828528,3
1,1,01,2,202101,03,0000828528,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000851257,3
1,1,01,2,202101,03,0000862486,3
1,1,01,2,202101,03,0000862486,3
1,1,01,2,202101,03,0000862486,3
1,1,01,2,202101,03,0000913259,3
1,1,01,2,202101,03,0000915849,3
1,1,01,2,202101,03,0000915849,3
1,1,01,2,202101,03,0000915849,3
1,1,01,2,202101,03,0000915849,3
1,1,01,2,202101,03,0000915849,3
1,1,01,2,202101,03,0001072640,3
1,1,01,2,202101,03,0001277192,3
1,1,01,2,202101,03,0001290660,3
1,1,01,2,202101,03,0001299191,3
1,1,01,2,202101,03,0001389005,3
1,1,01,2,202101,03,0001447758,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001464028,3
1,1,01,2,202101,03,0001629841,3
1,1,01,2,202101,03,0001629841,3
1,1,01,2,202101,03,0001629841,3
1,1,01,2,202101,03,0001772667,3
1,1,01,2,202101,03,0001772667,3
1,1,01,2,202101,03,0001803261,3
1,1,01,2,202101,03,0001803261,3
1,1,01,2,202101,03,0001922956,3
1,1,01,2,202101,03,0001922956,3
1,1,01,2,202101,03,0002087204,3
1,1,01,2,202101,04,0000624719,3
1,1,01,2,202101,04,0000673870,3
1,1,01,2,202101,04,0000674384,3
1,1,01,2,202101,04,0000736526,3
1,1,01,2,202101,04,0000752724,3
1,1,01,2,202101,04,0000800279,3
1,1,01,2,202101,04,0000800279,3
1,1,01,2,202101,04,0000800279,3
1,1,01,2,202101,04,0000800279,3
1,1,01,2,202101,04,0000840326,3
1,1,01,2,202101,04,0000940683,3
1,1,01,2,202101,04,0000940683,3
1,1,01,2,202101,04,0001107336,3
1,1,01,2,202101,04,0001498186,3
1,1,01,2,202101,04,0001498186,3
1,1,01,2,202101,04,0001502985,3
1,1,01,2,202101,05,0000186620,3
1,1,01,2,202101,05,0000469712,3
1,1,01,2,202101,05,0000535035,3
1,1,01,2,202101,05,0000561650,3
1,1,01,2,202101,05,0000738632,3
1,1,01,2,202101,05,0000797056,3
1,1,01,2,202101,05,0000797056,3
1,1,01,2,202101,05,0000857711,3
1,1,01,2,202101,05,0000857711,3
1,1,01,2,202101,05,0000957469,3
1,1,01,2,202101,05,0001441883,3
1,1,01,2,202101,05,0001676659,3
1,1,01,2,202101,05,0001877500,3
1,1,01,2,202101,06,0000100074,3
1,1,01,2,202101,06,0000299519,3
1,1,01,2,202101,06,0000409190,3
1,1,01,2,202101,06,0000427835,3
1,1,01,2,202101,06,0000436545,3
1,1,01,2,202101,06,0000443570,3
1,1,01,2,202101,06,0000491733,3
1,1,01,2,202101,06,0000551381,3
1,1,01,2,202101,06,0000603063,3
1,1,01,2,202101,06,0000717693,3
1,1,01,2,202101,06,0000740099,3
1,1,01,2,202101,06,0001192299,3
1,1,01,2,202101,06,0001297944,3
1,1,01,2,202101,06,0001618813,3
1,1,01,2,202101,06,0001618813,3
1,1,01,2,202101,06,0002274544,3
1,1,01,2,202101,07,0000380486,3
1,1,01,2,202101,07,0000383842,3
1,1,01,2,202101,07,0000383842,3
1,1,01,2,202101,07,0000466835,3
1,1,01,2,202101,07,0000475874,3
1,1,01,2,202101,07,0000475874,3
1,1,01,2,202101,07,0001185670,3
1,1,01,2,202101,07,0001226666,3
1,1,01,2,202101,07,0001560657,3
1,1,01,2,202101,08,0000348869,3
1,1,01,2,202101,08,0000390253,3
1,1,01,2,202101,08,0000496731,3
1,1,01,2,202101,08,0000649256,3
1,1,01,2,202101,08,0000923324,3
1,1,01,2,202101,08,0000923324,3
1,1,01,2,202101,08,0001223168,3
1,1,01,2,202101,08,0001379429,3
1,1,01,2,202101,08,0001379429,3
1,1,01,2,202101,08,0001379429,3
1,1,01,2,202101,08,0001571801,3
1,1,01,2,202101,08,0001571801,3
1,1,01,2,202101,09,0000139752,3
1,1,01,2,202101,09,0000300426,3
1,1,01,2,202101,09,0000439694,3
1,1,01,2,202101,09,0000439694,3
1,1,01,2,202101,09,0000464700,3
1,1,01,2,202101,09,0000464700,3
1,1,01,2,202101,09,0000476320,3
1,1,01,2,202101,09,0000499325,3
1,1,01,2,202101,09,0000499325,3
1,1,01,2,202101,09,0000619449,3
1,1,01,2,202101,09,0000722233,3
1,1,01,2,202101,09,0000730939,3
1,1,01,2,202101,09,0000730939,3
1,1,01,2,202101,09,0000798022,3
1,1,01,2,202101,09,0001433313,3
1,1,01,2,202101,09,0001458716,3
1,1,01,2,202101,10,0000340699,3
1,1,01,2,202101,10,0000349878,3
1,1,01,2,202101,10,0000385112,3
1,1,01,2,202101,10,0000398163,3
1,1,01,2,202101,10,0000444729,3
1,1,01,2,202101,10,0000473443,3
1,1,01,2,202101,10,0000622485,3
1,1,01,2,202101,10,0001200006,3
1,1,01,2,202101,10,0001436810,3
1,1,01,2,202101,10,0001436810,3
1,1,01,2,202101,10,0001436810,3
1,1,01,2,202101,10,0001436810,3
1,1,01,2,202101,10,0001436810,3
1,1,01,2,202101,11,0000289226,3
1,1,01,2,202101,11,0000373429,3
1,1,01,2,202101,11,0000450556,3
1,1,01,2,202101,11,0000462317,3
1,1,01,2,202101,11,0000464737,3
1,1,01,2,202101,11,0000467482,3
1,1,01,2,202101,11,0000472116,3
1,1,01,2,202101,11,0000486301,3
1,1,01,2,202101,11,0000620181,3
1,1,01,2,202101,11,0000632770,3
1,1,01,2,202101,11,0000730579,3
1,1,01,2,202101,11,0001138500,3
1,1,01,2,202101,11,0001140879,3
1,1,01,2,202101,11,0001153695,3
1,1,01,2,202101,11,0001220865,3
1,1,01,2,202101,11,0001220865,3
1,1,01,2,202102,01,0000592336,3
1,1,01,2,202102,01,0000656510,3
1,1,01,2,202102,01,0001119221,3
1,1,01,2,202102,01,0001119221,3
1,1,01,2,202102,02,0000113943,3
1,1,01,2,202102,02,0000129105,3
1,1,01,2,202102,02,0000329199,3
1,1,01,2,202102,02,0000415062,3
1,1,01,2,202102,02,0000478554,3
1,1,01,2,202102,02,0000478554,3
1,1,01,2,202102,02,0000478554,3
1,1,01,2,202102,02,0000497409,3
1,1,01,2,202102,02,0000497409,3
1,1,01,2,202102,02,0000497409,3
1,1,01,2,202102,02,0000546068,3
1,1,01,2,202102,02,0000581852,3
1,1,01,2,202102,02,0000654182,3
1,1,01,2,202102,02,0000654182,3
1,1,01,2,202102,02,0000734202,3
1,1,01,2,202102,02,0000734202,3
1,1,01,2,202102,02,0000734202,3
1,1,01,2,202102,02,0000754546,3
1,1,01,2,202102,02,0000858482,3
1,1,01,2,202102,02,0000858482,3
1,1,01,2,202102,02,0000858482,3
1,1,01,2,202102,02,0000858482,3
1,1,01,2,202102,02,0000893165,3
1,1,01,2,202102,02,0000929225,3
1,1,01,2,202102,02,0000964431,3
1,1,01,2,202102,02,0001103930,3
1,1,01,2,202102,02,0001271711,3
1,1,01,2,202102,02,0001271711,3
1,1,01,2,202102,02,0001533958,3
1,1,01,2,202102,02,0001572841,3
1,1,01,2,202102,02,0001572841,3
1,1,01,2,202102,02,0001729085,3
1,1,01,2,202102,03,0000308720,3
1,1,01,2,202102,03,0000308720,3
1,1,01,2,202102,03,0000308720,3
1,1,01,2,202102,03,0000422098,3
1,1,01,2,202102,03,0000486882,3
1,1,01,2,202102,03,0000570257,3
1,1,01,2,202102,03,0000570257,3
1,1,01,2,202102,03,0000595683,3
1,1,01,2,202102,03,0000595683,3
1,1,01,2,202102,03,0000634672,3
1,1,01,2,202102,03,0000634672,3
1,1,01,2,202102,03,0000634672,3
1,1,01,2,202102,03,0000634672,3
1,1,01,2,202102,03,0000634672,3
1,1,01,2,202102,03,0000682536,3
1,1,01,2,202102,03,0000682536,3
1,1,01,2,202102,03,0000743976,3
1,1,01,2,202102,03,0000743976,3
1,1,01,2,202102,03,0000743976,3
1,1,01,2,202102,03,0000743976,3
1,1,01,2,202102,03,0000751375,3
1,1,01,2,202102,03,0000751375,3
1,1,01,2,202102,03,0000751375,3
1,1,01,2,202102,03,0000751375,3
1,1,01,2,202102,03,0000765752,3
1,1,01,2,202102,03,0000812930,3
1,1,01,2,202102,03,0000814756,3
1,1,01,2,202102,03,0000814756,3
1,1,01,2,202102,03,0000814756,3
1,1,01,2,202102,03,0000857325,3
1,1,01,2,202102,03,0000857325,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000864100,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000898731,3
1,1,01,2,202102,03,0000918111,3
1,1,01,2,202102,03,0001023456,3
1,1,01,2,202102,03,0001056256,3
1,1,01,2,202102,03,0001087227,3
1,1,01,2,202102,03,0001266828,3
1,1,01,2,202102,03,0001266828,3
1,1,01,2,202102,03,0001282073,3
1,1,01,2,202102,03,0001391041,3
1,1,01,2,202102,03,0001413780,3
1,1,01,2,202102,03,0001468909,3
1,1,01,2,202102,03,0001468909,3
1,1,01,2,202102,03,0001468909,3
1,1,01,2,202102,03,0001468909,3
1,1,01,2,202102,03,0001468909,3
1,1,01,2,202102,03,0001597850,3
1,1,01,2,202102,03,0001597850,3
1,1,01,2,202102,03,0001597850,3
1,1,01,2,202102,03,0001597850,3
1,1,01,2,202102,03,0001723091,3
1,1,01,2,202102,03,0001723091,3
1,1,01,2,202102,03,0001896081,3
1,1,01,2,202102,03,0001896081,3
1,1,01,2,202102,03,0001901123,3
1,1,01,2,202102,03,0001918336,3
1,1,01,2,202102,04,0000619506,3
1,1,01,2,202102,04,0000642334,3
1,1,01,2,202102,04,0000727633,3
1,1,01,2,202102,04,0000735719,3
1,1,01,2,202102,04,0000744086,3
1,1,01,2,202102,04,0000744086,3
1,1,01,2,202102,04,0000744086,3
1,1,01,2,202102,04,0000744086,3
1,1,01,2,202102,04,0000770436,3
1,1,01,2,202102,04,0000836902,3
1,1,01,2,202102,04,0000939364,3
1,1,01,2,202102,04,0000939364,3
1,1,01,2,202102,04,0001096032,3
1,1,01,2,202102,04,0001492925,3
1,1,01,2,202102,04,0001530246,3
1,1,01,2,202102,04,0001654122,3
1,1,01,2,202102,04,0001674652,3
1,1,01,2,202102,05,0000181220,3
1,1,01,2,202102,05,0000503057,3
1,1,01,2,202102,05,0000575915,3
1,1,01,2,202102,05,0000606383,3
1,1,01,2,202102,05,0000817378,3
1,1,01,2,202102,05,0000834159,3
1,1,01,2,202102,05,0000834159,3
1,1,01,2,202102,05,0001421084,3
1,1,01,2,202102,05,0001634894,3
1,1,01,2,202102,05,0001712712,3
1,1,01,2,202102,05,0001749102,3
1,1,01,2,202102,06,0000099666,3
1,1,01,2,202102,06,0000315135,3
1,1,01,2,202102,06,0000403617,3
1,1,01,2,202102,06,0000415919,3
1,1,01,2,202102,06,0000432541,3
1,1,01,2,202102,06,0000465443,3
1,1,01,2,202102,06,0000529063,3
1,1,01,2,202102,06,0000665245,3
1,1,01,2,202102,06,0000728722,3
1,1,01,2,202102,06,0000740262,3
1,1,01,2,202102,06,0001210755,3
1,1,01,2,202102,06,0001243593,3
1,1,01,2,202102,06,0001243593,3
1,1,01,2,202102,06,0001300262,3
1,1,01,2,202102,06,0001646163,3
1,1,01,2,202102,06,0001646163,3
1,1,01,2,202102,06,0001646163,3
1,1,01,2,202102,06,0002279202,3
1,1,01,2,202102,07,0000379228,3
1,1,01,2,202102,07,0000386712,3
1,1,01,2,202102,07,0000386712,3
1,1,01,2,202102,07,0000445745,3
1,1,01,2,202102,07,0000467086,3
1,1,01,2,202102,07,0000499325,3
1,1,01,2,202102,07,0001196332,3
1,1,01,2,202102,07,0001202149,3
1,1,01,2,202102,07,0001265471,3
1,1,01,2,202102,08,0000355968,3
1,1,01,2,202102,08,0000499789,3
1,1,01,2,202102,08,0000654057,3
1,1,01,2,202102,08,0000709939,3
1,1,01,2,202102,08,0000744493,3
1,1,01,2,202102,08,0000778504,3
1,1,01,2,202102,08,0000957829,3
1,1,01,2,202102,08,0000957829,3
1,1,01,2,202102,08,0001182900,3
1,1,01,2,202102,08,0001323586,3
1,1,01,2,202102,08,0001323586,3
1,1,01,2,202102,08,0001556682,3
1,1,01,2,202102,08,0001556682,3
1,1,01,2,202102,09,0000131711,3
1,1,01,2,202102,09,0000438206,3
1,1,01,2,202102,09,0000453466,3
1,1,01,2,202102,09,0000453466,3
1,1,01,2,202102,09,0000489102,3
1,1,01,2,202102,09,0000489102,3
1,1,01,2,202102,09,0000504311,3
1,1,01,2,202102,09,0000504311,3
1,1,01,2,202102,09,0000624077,3
1,1,01,2,202102,09,0000698769,3
1,1,01,2,202102,09,0000698769,3
1,1,01,2,202102,09,0000816419,3
1,1,01,2,202102,09,0001366877,3
1,1,01,2,202102,10,0000349797,3
1,1,01,2,202102,10,0000367458,3
1,1,01,2,202102,10,0000379204,3
1,1,01,2,202102,10,0000412448,3
1,1,01,2,202102,10,0000425392,3
1,1,01,2,202102,10,0000444240,3
1,1,01,2,202102,10,0000474654,3
1,1,01,2,202102,10,0000589816,3
1,1,01,2,202102,10,0000654853,3
1,1,01,2,202102,10,0001202710,3
1,1,01,2,202102,10,0001285209,3
1,1,01,2,202102,10,0001285209,3
1,1,01,2,202102,10,0001439747,3
1,1,01,2,202102,10,0001439747,3
1,1,01,2,202102,10,0001439747,3
1,1,01,2,202102,10,0001439747,3
1,1,01,2,202102,10,0001439747,3
1,1,01,2,202102,11,0000295454,3
1,1,01,2,202102,11,0000347310,3
1,1,01,2,202102,11,0000437352,3
1,1,01,2,202102,11,0000460762,3
1,1,01,2,202102,11,0000461221,3
1,1,01,2,202102,11,0000475790,3
1,1,01,2,202102,11,0000481461,3
1,1,01,2,202102,11,0000482982,3
1,1,01,2,202102,11,0000654288,3
1,1,01,2,202102,11,0000744926,3
1,1,01,2,202102,11,0001122788,3
1,1,01,2,202102,11,0001142209,3
1,1,01,2,202102,11,0001193349,3
1,1,01,2,202103,01,0000554419,3
1,1,01,2,202103,01,0000617880,3
1,1,01,2,202103,01,0001180407,3
1,1,01,2,202103,02,0000090320,3
1,1,01,2,202103,02,0000109649,3
1,1,01,2,202103,02,0000346109,3
1,1,01,2,202103,02,0000482694,3
1,1,01,2,202103,02,0000482694,3
1,1,01,2,202103,02,0000482694,3
1,1,01,2,202103,02,0000491686,3
1,1,01,2,202103,02,0000491686,3
1,1,01,2,202103,02,0000491686,3
1,1,01,2,202103,02,0000550872,3
